stud_id,w2sch_id,w2cls_id,w2td01,w2td02,w2td03,w2td04,w2td05,w2td06,w2td07,w2td08,w2td09,w2td10,w2td11,w2td12,w2td13,w2td14,w2td15,w2tcs1,w2tcs2,w2tcs3,w2tcs4,w2tcs5,w2tes1,w2tes2,w2tes3,w2tes4,w2tes5,w2tms1,w2tms2,w2tms3,w2tms4,w2tms5,w2sumerr,w2summis
00207,311,3639,1,3,4,2,2,2,2,3,2,2,2,3,4,2,1,2,2,3,3,3,3,3,4,4,4,4,4,1,4,5,0,0
00208,413,2372,4,2,2,2,2,2,3,2,2,2,2,2,4,2,3,1,2,3,1,2,2,5,4,3,2,2,3,4,2,2,0,0
00209,571,3859,2,6,2,2,2,2,2,2,2,2,3,3,4,3,2,2,2,4,3,2,2,2,4,3,4,2,5,3,3,2,0,0
00211,388,3937,2,2,1,1,1,1,1,1,1,1,1,4,4,4,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,15
00212,510,3007,2,3,4,3,3,3,3,2,2,3,3,3,4,4,2,2,2,4,3,2,2,1,4,3,1,2,2,4,2,1,0,0
00214,337,2371,2,3,3,2,2,4,3,4,2,2,3,3,4,2,4,2,2,4,4,3,99,99,99,99,99,2,2,4,4,3,0,5
00215,477,3115,2,3,3,2,2,3,2,2,2,2,2,4,4,4,3,2,2,4,4,3,3,2,4,3,3,2,1,4,2,1,0,0
00216,522,3181,3,2,3,2,2,2,2,3,2,2,2,4,4,3,3,2,2,2,2,1,1,2,4,2,1,2,1,4,1,1,0,0
00217,216,2378,3,6,3,4,2,5,4,4,3,4,2,1,4,1,3,3,4,2,4,4,3,4,3,4,4,3,3,3,4,4,0,0
00218,367,3662,3,3,3,4,3,3,6,3,2,3,2,3,4,1,3,3,4,1,4,5,4,4,4,4,3,4,4,3,3,4,0,0
00219,607,2934,3,3,3,3,2,4,3,4,3,3,4,4,4,2,4,2,3,4,4,2,2,2,4,3,2,3,3,3,4,2,0,0
00220,583,2001,2,6,2,3,2,2,3,6,3,3,2,4,4,4,4,2,2,4,3,2,2,2,4,4,2,2,2,4,2,2,0,0
00221,578,3828,1,1,1,2,1,1,2,3,1,1,1,4,4,4,3,1,1,4,1,2,2,2,4,1,2,2,2,4,1,1,0,0
00222,519,3900,2,3,3,3,2,4,3,4,3,3,2,4,4,3,3,2,2,4,3,3,2,3,4,4,3,2,2,4,2,2,0,0
00223,328,3731,2,6,3,2,2,3,2,3,3,3,4,4,4,3,4,2,3,3,3,3,2,3,4,3,2,2,5,3,3,2,0,0
00224,044,2120,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,2,3,3,4,4,4,3,3,4,5,3,2,3,4,4,0,0
00225,459,3812,3,3,3,3,2,3,3,3,3,3,2,4,4,3,4,2,3,4,3,3,2,2,4,3,2,2,3,3,3,3,0,0
00226,439,3837,3,3,3,1,1,3,3,3,2,3,1,3,4,3,3,2,2,3,3,3,3,2,4,4,4,4,3,4,4,4,0,0
00227,492,3241,2,6,2,2,2,3,3,2,2,2,2,4,4,4,4,2,1,4,3,1,2,1,4,2,1,2,1,4,2,2,0,0
00229,247,2128,3,4,3,3,3,4,3,3,3,3,2,3,4,2,3,2,3,3,3,2,3,3,2,4,3,3,3,3,2,4,0,0
00232,107,2960,2,3,3,2,2,3,2,2,2,1,3,99,99,99,99,2,1,4,3,2,1,1,4,2,1,2,2,4,3,3,0,4
00233,367,2220,4,4,5,4,4,4,5,5,4,5,3,3,4,1,1,3,3,2,3,4,4,4,3,4,4,4,4,4,4,5,0,0
00234,579,3459,3,4,4,5,4,4,4,5,4,5,4,1,4,4,3,3,3,3,3,4,4,3,4,4,5,4,4,3,4,5,0,0
00238,392,2649,3,3,3,3,2,3,2,3,3,3,2,4,4,3,3,2,2,4,2,2,2,3,4,3,1,2,2,4,3,1,0,0
00240,390,2383,5,5,5,5,4,5,5,5,5,5,3,1,4,1,3,4,4,1,4,5,99,99,99,99,99,99,99,99,99,99,0,10
00241,586,3840,2,2,3,2,2,2,2,1,2,2,2,4,4,4,4,2,2,4,3,1,2,2,4,3,1,2,1,4,2,1,0,0
00242,572,2182,4,2,4,5,4,3,5,5,3,5,2,1,3,1,4,4,4,3,3,5,4,4,2,4,4,4,4,3,4,5,0,0
00243,461,3367,3,3,3,3,2,3,3,3,3,3,2,4,4,4,3,2,3,2,4,4,3,2,3,3,4,2,2,5,3,3,0,0
00244,536,2006,3,6,6,2,3,4,2,2,2,2,3,4,4,3,4,2,2,4,3,2,3,3,2,4,4,2,3,2,4,3,0,0
00245,319,2799,3,2,4,5,4,4,5,5,3,5,2,1,4,2,3,3,4,1,4,4,4,3,3,4,97,3,3,4,4,4,1,0
00246,620,3522,3,3,3,3,3,3,3,3,3,3,3,2,4,3,2,2,3,3,3,4,3,3,4,4,4,2,2,2,3,1,0,0
00247,462,3409,2,2,3,3,3,2,3,3,3,2,1,4,4,3,3,2,2,4,3,2,2,2,4,4,2,2,2,4,3,2,0,0
00248,481,2227,3,1,2,2,2,2,1,1,2,1,3,4,4,3,3,2,1,3,2,1,2,2,4,2,1,2,1,4,2,1,0,0
00250,302,2332,2,6,3,3,2,2,3,3,2,4,1,2,4,3,4,2,3,3,3,4,3,2,3,3,4,3,2,4,2,3,0,0
00251,303,2967,2,3,1,1,1,1,1,1,1,1,2,4,4,4,4,2,2,4,4,2,1,1,4,2,1,2,3,3,3,1,0,0
00252,178,2843,2,3,3,1,1,2,1,1,1,1,1,4,4,4,4,1,1,4,2,1,1,1,4,2,1,1,1,4,1,1,0,0
00253,587,2950,3,2,2,2,2,3,2,2,2,2,2,4,4,4,4,2,2,4,2,3,2,2,3,2,3,2,2,4,2,2,0,0
00254,516,2377,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,2,4,3,2,2,2,4,3,2,2,1,4,3,2,0,0
00255,443,3450,2,6,4,4,3,3,3,6,4,4,3,1,4,2,5,4,4,2,4,5,4,4,3,4,4,4,3,4,4,4,0,0
00257,356,2849,2,2,1,1,1,1,1,1,1,1,2,4,4,2,2,1,1,4,2,1,1,1,4,1,1,1,1,4,2,1,0,0
00258,526,3135,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,4,2,3,2,4,4,3,2,2,3,2,3,0,15
00259,540,2682,3,3,3,2,2,2,2,6,6,3,4,4,4,3,5,2,3,4,3,2,99,99,99,99,99,2,3,3,3,3,0,5
00260,055,2614,3,3,4,3,2,4,2,3,4,3,3,2,4,4,4,2,2,4,2,3,2,2,3,3,4,2,2,3,3,4,0,0
00261,369,2099,2,3,4,4,3,4,4,5,4,3,2,4,4,2,3,2,2,4,4,3,4,5,4,4,5,3,3,4,4,3,0,0
00262,462,2468,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,2,3,2,2,2,2,4,4,2,2,2,3,3,3,0,0
00263,357,3642,3,2,3,4,3,4,3,4,3,4,2,2,4,2,3,3,3,3,3,4,4,4,3,4,4,2,2,3,3,3,0,0
00264,507,2607,3,1,2,2,1,2,2,1,2,1,2,3,4,3,3,2,2,2,3,1,2,3,4,3,2,1,1,3,2,1,0,0
00265,553,2790,2,2,3,2,2,2,2,3,2,2,2,4,4,4,4,1,2,4,3,1,2,1,4,1,1,2,2,4,3,2,0,0
00266,072,2834,3,6,3,3,3,3,3,3,3,4,3,3,4,1,3,2,3,3,3,4,4,3,3,4,4,3,3,3,4,4,0,0
00267,371,2810,4,5,5,5,4,5,4,4,4,4,2,2,4,1,3,99,99,99,99,99,2,3,3,4,3,3,3,3,3,3,0,5
00268,358,3770,4,3,2,2,3,3,3,2,3,2,2,3,4,3,3,2,2,4,3,2,1,2,3,2,2,2,2,3,3,3,0,0
00269,358,3611,2,2,2,2,2,3,2,2,1,2,1,3,4,2,2,2,2,4,2,2,2,2,4,2,2,2,2,4,2,2,0,0
00270,633,2236,1,3,5,5,5,5,5,5,5,4,1,1,4,1,2,3,4,3,4,5,3,3,4,2,3,4,4,3,5,5,0,0
00271,332,2262,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,2,2,3,4,4,3,3,4,4,4,2,2,3,3,3,0,0
00272,374,3836,2,3,3,2,2,2,2,2,2,2,2,3,4,3,3,2,2,3,2,3,2,2,3,3,3,2,2,3,3,2,0,0
00273,565,2049,2,3,1,2,2,2,2,2,2,2,3,3,4,3,3,1,1,4,1,1,2,2,4,3,2,2,1,3,3,1,0,0
00274,455,3469,3,4,4,4,3,3,4,5,4,5,3,1,3,1,2,3,4,2,4,5,4,4,2,4,5,4,4,2,4,5,0,0
00275,348,2605,3,3,4,3,2,4,3,3,3,3,3,3,4,2,3,2,2,3,3,2,2,3,3,3,2,3,2,3,3,4,0,0
00276,538,2550,4,3,4,4,4,4,4,4,3,4,4,2,4,2,3,3,3,3,3,3,3,4,3,4,4,3,4,2,4,4,0,0
00277,548,3167,4,1,3,4,3,3,2,1,2,4,1,1,4,1,3,3,4,1,4,97,3,5,2,5,3,2,3,3,4,4,1,0
00279,518,2912,3,6,4,3,4,4,4,4,4,4,5,1,4,2,3,3,3,2,4,4,4,4,2,4,5,4,4,3,4,5,0,0
00280,358,3770,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,2,2,4,3,3,2,2,4,4,3,2,2,3,3,2,0,0
00281,490,2748,3,3,3,3,3,3,3,3,3,3,3,2,4,2,2,2,3,4,4,4,3,3,3,4,4,3,3,4,3,4,0,0
00282,354,2889,3,3,3,3,3,3,3,3,2,3,2,1,4,2,4,2,3,4,4,4,2,2,4,4,2,3,4,3,4,5,0,0
00283,431,3819,2,2,3,2,4,4,1,2,2,2,2,4,4,3,3,2,2,3,4,2,2,1,4,2,3,2,2,4,3,2,0,0
00284,607,2611,2,2,1,1,2,1,1,1,1,1,1,4,4,4,4,1,1,4,2,1,1,1,4,1,1,1,2,4,3,1,0,0
00285,405,2355,3,6,3,4,3,4,4,4,3,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,15
00287,527,3365,3,2,2,2,2,3,2,2,3,2,3,4,4,4,3,2,2,3,3,2,5,2,4,4,2,2,2,3,3,2,0,0
00288,615,3518,1,6,2,2,2,2,2,2,1,1,2,4,4,4,3,2,2,3,2,2,2,1,4,2,1,1,1,4,1,1,0,0
00289,304,2630,4,2,2,2,2,2,2,3,2,3,2,2,4,2,4,2,2,4,4,3,2,2,4,3,3,2,3,3,3,4,0,0
00290,301,2557,2,3,3,1,1,3,1,1,2,1,4,4,4,4,1,2,2,4,3,3,1,1,4,2,1,1,1,4,4,1,0,0
00291,528,2925,2,3,3,3,2,4,3,4,3,3,2,4,4,3,5,2,2,4,3,3,3,2,3,3,4,2,1,4,2,3,0,0
00292,364,3316,4,4,4,4,4,4,4,4,4,4,2,2,3,2,3,4,4,2,4,4,3,3,3,4,4,4,4,1,4,5,0,0
00293,548,3167,2,2,2,2,2,2,2,3,2,2,2,3,4,3,4,1,1,4,2,1,2,2,5,2,2,2,2,4,4,2,0,0
00294,332,2551,2,3,3,3,2,3,2,3,2,3,2,4,4,4,3,2,3,4,3,2,2,2,4,4,2,2,2,3,3,3,0,0
00295,488,2786,2,3,2,3,2,1,3,3,2,2,1,2,4,2,2,2,2,3,1,2,2,2,3,2,2,2,2,3,2,2,0,0
00296,398,2563,3,4,5,5,5,5,3,4,3,4,2,4,4,4,3,3,2,4,4,3,2,1,4,4,2,3,2,4,4,4,0,0
00297,328,2291,4,3,3,4,4,4,3,3,3,4,2,2,4,4,4,2,3,3,3,3,3,3,4,4,4,4,3,4,4,4,0,0
00298,419,2334,5,2,6,6,4,5,4,4,4,4,3,1,3,1,5,99,99,99,99,99,3,3,3,4,4,3,3,3,4,4,0,5
00299,556,2415,3,5,3,3,2,3,2,3,2,2,1,4,4,4,4,2,2,3,2,2,2,2,3,2,3,2,2,4,3,3,0,0
00300,341,2457,2,99,2,3,2,3,99,3,2,2,2,2,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,17
00301,353,3070,4,4,5,4,4,4,4,3,4,5,4,2,3,1,3,4,4,1,3,5,4,4,2,4,5,4,4,4,3,4,0,0
00302,416,2773,3,1,2,2,1,2,2,2,1,2,1,1,4,2,3,2,3,3,3,4,2,3,3,3,3,2,4,3,2,3,0,0
00303,623,2317,2,3,3,3,3,4,3,3,3,2,3,4,4,3,3,2,2,3,3,2,1,2,3,2,1,2,2,4,4,2,0,0
00304,315,3161,2,6,1,2,3,2,6,6,2,2,2,4,4,3,4,1,2,4,1,1,2,2,4,2,2,2,2,4,2,2,0,0
00305,594,2249,3,3,3,3,3,3,3,2,2,2,3,3,4,4,3,2,1,4,1,2,1,1,4,2,1,2,2,4,3,2,0,0
00306,593,2688,3,3,3,3,3,3,3,3,3,2,4,3,4,1,1,2,3,3,4,3,3,2,3,3,4,2,2,4,4,2,0,0
00307,026,2090,3,2,2,3,2,2,2,3,2,5,2,1,4,1,1,3,4,2,3,4,2,4,1,3,4,3,3,3,3,4,0,0
00308,416,2672,2,3,3,3,2,3,2,2,2,2,2,4,4,4,4,2,2,4,2,2,2,2,4,4,3,2,2,4,3,2,0,0
00309,493,3899,4,3,4,4,4,4,4,4,4,4,2,2,4,1,2,3,3,2,4,4,3,3,3,2,5,3,2,3,4,4,0,0
00310,428,2460,3,2,2,2,2,3,2,2,2,2,3,3,4,2,1,2,2,3,2,1,2,2,4,1,1,2,2,4,3,2,0,0
00311,457,3580,2,3,3,2,2,3,2,4,2,3,2,4,4,4,3,2,2,4,3,3,2,2,4,3,2,2,2,4,3,1,0,0
00312,477,2685,4,3,4,4,4,4,4,4,4,4,2,2,2,2,1,3,3,4,3,5,3,3,2,4,5,3,3,3,3,3,0,0
00313,397,3237,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,5,4,4,4,99,99,99,99,99,0,25
00315,434,3539,1,2,1,1,1,1,1,2,1,2,1,3,4,2,3,2,3,3,3,4,2,3,3,2,3,2,3,4,4,2,0,0
00316,247,3581,5,3,5,5,5,5,5,5,5,5,5,1,4,1,3,4,4,1,4,4,3,3,3,4,5,4,4,3,4,4,0,0
00317,471,3704,2,3,2,3,2,3,2,2,3,3,2,4,4,1,1,2,2,4,4,2,2,1,4,1,2,2,2,4,4,2,0,0
00318,604,3721,2,1,2,1,3,3,2,2,2,3,3,2,4,2,2,1,2,3,3,2,2,2,3,3,3,2,2,3,2,2,0,0
00319,153,3780,5,3,4,5,3,4,4,3,3,5,2,3,4,2,4,3,4,1,4,5,4,4,4,4,5,2,2,3,4,4,0,0
00320,410,2999,4,6,4,3,3,4,6,6,3,4,6,1,4,1,5,2,3,2,4,4,3,3,2,4,5,2,2,3,3,3,0,0
00321,327,3561,4,1,3,5,2,2,4,1,4,3,2,3,4,3,2,3,4,3,3,3,4,4,3,4,4,1,3,3,1,2,0,0
00322,394,3541,2,3,3,2,2,3,2,2,2,2,1,4,4,4,4,2,2,4,3,3,5,3,4,3,3,3,3,4,4,4,0,0
00323,493,3107,1,6,3,3,2,3,3,2,2,2,2,4,4,4,4,2,2,4,2,2,2,2,4,3,2,2,2,4,2,3,0,0
00324,385,2335,3,3,4,4,3,3,3,3,3,3,3,2,4,2,3,3,3,3,3,3,4,3,2,4,4,99,99,99,99,99,0,5
00325,623,3929,2,2,2,3,3,2,3,3,2,3,2,3,4,3,3,3,2,3,4,3,4,3,4,4,5,2,2,4,4,3,0,0
00326,475,2288,2,6,2,3,2,2,6,4,2,2,2,4,4,3,3,2,2,3,2,2,2,2,4,3,2,99,99,99,99,99,0,5
00327,327,2026,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,2,4,2,2,1,2,4,3,3,2,2,4,2,2,0,0
00328,451,3490,3,3,3,3,3,3,3,4,3,4,3,1,4,2,3,3,3,3,4,4,2,2,3,2,2,3,3,3,3,4,0,0
00329,492,2477,4,3,3,3,3,4,3,3,3,4,4,2,4,1,2,2,3,3,3,3,3,4,2,3,4,3,3,3,3,4,0,0
00330,631,3357,3,6,2,3,3,3,3,3,3,3,3,4,4,4,4,2,2,4,3,2,2,2,3,3,2,3,3,4,4,2,0,0
00331,583,2001,3,3,4,4,3,4,4,6,4,4,3,2,3,1,2,4,4,2,4,5,4,4,2,4,5,3,3,3,4,3,0,0
00332,454,3733,2,3,3,2,3,3,2,3,3,1,2,3,4,3,3,2,1,4,3,3,2,1,4,3,2,5,5,4,4,3,0,0
00333,512,3244,2,2,3,2,2,3,4,3,2,4,2,4,4,2,4,3,3,3,4,4,2,3,4,4,2,4,4,3,4,3,0,0
00334,478,2097,3,4,4,4,3,4,4,3,3,4,2,2,4,2,3,2,3,3,4,4,4,4,2,3,97,2,2,3,3,1,1,0
00335,346,2463,3,3,3,2,2,5,2,3,3,2,2,3,4,4,3,2,2,4,4,2,2,2,4,3,2,3,2,3,2,3,0,0
00336,629,2244,3,3,2,2,2,2,2,2,2,1,2,3,4,3,3,1,2,3,3,1,2,3,4,3,2,1,1,4,2,1,0,0
00337,371,2574,1,2,1,3,1,3,2,1,2,1,3,4,4,4,4,2,2,4,3,3,3,3,4,4,4,3,2,3,3,4,0,0
00338,520,2735,3,3,5,3,3,3,4,2,3,3,2,2,5,2,2,3,4,2,4,2,3,4,1,4,4,2,3,2,3,2,0,0
00339,492,2420,4,3,4,3,3,4,4,3,4,3,3,3,3,2,3,2,3,1,4,3,2,2,2,4,2,2,3,1,4,2,0,0
00340,303,2824,2,3,3,4,4,5,3,3,3,4,3,3,4,2,2,1,1,4,2,2,3,2,4,3,4,3,3,3,4,4,0,0
00341,440,2029,3,6,3,3,2,3,6,3,3,2,2,97,4,4,4,2,2,3,3,3,99,99,99,99,99,99,99,99,99,99,1,10
00343,446,2276,2,6,2,2,2,2,2,3,2,3,3,4,4,2,3,2,3,4,2,2,2,3,3,3,2,2,2,3,2,3,0,0
00344,401,2178,3,3,5,3,3,3,3,3,3,3,3,4,4,3,4,3,2,3,4,3,2,2,4,4,3,2,2,4,3,2,0,0
00345,435,2138,3,3,3,5,3,3,3,3,3,3,3,2,3,2,2,3,3,3,4,3,2,3,3,3,2,2,3,3,4,2,0,0
00346,462,2634,2,3,3,3,3,3,2,3,3,3,2,3,4,3,3,2,2,3,4,3,2,2,4,4,2,2,2,3,3,2,0,0
00347,323,2553,3,2,3,5,4,4,5,5,3,5,3,2,3,2,3,3,4,2,4,4,4,4,2,4,4,3,3,2,4,4,0,0
00348,524,2112,3,2,3,3,2,3,3,3,3,4,2,3,4,3,3,4,4,5,4,5,2,3,4,3,3,2,2,2,3,3,0,0
00349,591,2782,2,6,3,3,3,4,3,3,4,3,3,3,4,3,3,2,3,4,4,3,2,2,3,4,2,2,2,4,3,4,0,0
00350,153,3543,4,2,4,3,3,4,3,4,4,4,3,3,4,2,4,3,3,3,4,5,4,3,4,4,5,3,4,3,4,5,0,0
00351,529,3225,1,3,2,1,3,1,1,3,2,2,1,4,4,4,4,2,1,4,2,1,2,1,4,2,1,2,1,4,1,1,0,0
00352,309,3571,1,1,2,1,2,1,1,5,1,4,1,2,4,1,2,2,3,4,3,5,3,3,3,2,4,3,3,3,3,5,0,0
00353,461,2714,4,6,4,5,5,5,5,5,5,5,3,1,3,1,2,99,99,99,99,99,3,4,2,4,4,4,4,2,4,4,0,5
00354,331,2887,2,2,1,1,1,1,1,2,2,2,1,4,4,3,3,2,2,4,3,2,2,2,4,2,1,2,1,4,4,3,0,0
00355,348,2986,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,2,2,4,4,3,2,2,3,4,3,3,2,3,4,5,0,0
00356,531,2292,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,1,3,3,4,2,2,2,3,3,3,4,4,2,4,4,0,0
00357,462,2634,3,2,3,3,3,3,3,3,3,3,2,3,2,3,2,2,2,3,2,2,2,3,3,4,3,2,2,3,3,3,0,0
00358,444,2863,3,3,3,2,3,3,2,2,2,3,4,2,4,1,2,2,3,3,3,2,99,99,99,99,99,1,3,3,3,2,0,5
00359,422,3688,4,3,5,5,4,4,4,5,4,5,4,1,4,1,5,4,4,1,4,5,4,4,1,4,5,4,4,2,4,5,0,0
00360,465,3888,2,3,2,2,2,3,2,3,3,2,2,3,4,3,4,2,2,3,3,2,2,1,3,2,2,2,2,3,2,2,0,0
00361,581,2036,2,3,4,3,3,3,3,4,3,4,2,4,4,4,3,3,2,3,3,4,3,3,3,4,4,3,4,2,4,4,0,0
00362,052,2973,1,3,1,1,2,2,2,1,2,1,3,3,4,3,3,1,1,4,1,1,2,1,3,1,1,2,1,4,3,1,0,0
00363,042,3300,3,3,4,2,2,4,4,4,4,4,3,1,4,2,3,4,4,2,3,5,3,3,4,4,4,3,3,2,4,4,0,0
00364,492,2235,2,2,3,3,2,3,2,2,2,2,2,4,4,3,3,2,1,4,2,2,2,2,4,3,1,2,2,4,3,2,0,0
00365,393,3613,3,2,4,2,2,3,4,2,2,3,2,2,4,2,3,3,3,2,4,5,4,3,3,4,4,4,4,4,4,5,0,0
00366,318,2086,2,3,2,5,3,2,2,3,3,1,3,3,4,3,2,1,1,4,3,2,2,2,4,2,2,2,2,4,3,1,0,0
00367,411,2491,3,3,3,3,3,2,2,2,2,3,2,4,4,3,3,4,4,1,3,4,2,2,3,2,3,2,3,3,2,3,0,0
00368,001,3188,3,6,4,2,1,4,2,3,3,2,2,4,4,3,3,2,2,4,4,2,2,2,4,3,3,1,1,4,3,2,0,0
00369,546,2474,2,6,6,2,3,4,3,4,3,3,3,3,3,3,3,2,2,4,4,1,2,2,4,4,2,3,2,4,4,3,0,0
00370,600,3338,3,6,3,3,2,3,2,3,3,3,1,3,3,3,3,2,2,4,2,2,3,2,3,3,3,2,3,4,4,3,0,0
00372,072,3140,2,3,2,4,3,3,4,5,3,4,2,3,4,2,3,3,4,3,4,4,3,3,4,4,4,4,3,4,4,4,0,0
00373,459,3440,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,2,2,4,3,1,2,3,3,4,1,2,2,4,4,2,0,0
00374,628,2639,4,2,4,4,5,4,4,3,5,2,4,1,4,3,2,2,2,1,4,2,1,2,4,3,2,2,2,3,3,2,0,0
00375,322,2488,2,2,2,2,2,3,2,2,1,2,1,4,4,4,4,1,1,4,1,1,1,1,4,1,1,2,2,4,2,1,0,0
00376,417,3588,2,3,2,1,1,1,1,2,1,1,1,4,4,4,3,2,1,4,2,1,2,1,4,3,1,1,1,4,2,1,0,0
00377,546,3217,3,2,4,4,3,3,4,4,3,4,4,2,4,2,2,2,3,3,3,3,2,3,3,3,2,4,3,1,4,5,0,0
00378,326,3880,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,4,3,2,5,4,4,3,3,3,4,4,4,0,0
00379,518,2792,5,1,2,2,2,3,2,2,5,2,2,2,4,3,4,2,3,2,2,3,2,2,3,2,3,2,2,2,2,2,0,0
00380,027,3169,3,6,3,3,3,4,3,3,3,3,3,3,4,3,3,2,2,3,3,2,2,2,3,4,3,2,2,4,3,3,0,0
00381,366,3078,4,4,4,4,3,4,4,4,4,4,2,4,4,3,4,4,3,2,3,4,4,4,3,4,5,3,3,3,3,5,0,0
00382,178,3437,4,2,4,4,3,3,4,4,2,4,3,1,4,1,3,3,4,3,3,4,4,4,2,4,5,4,3,2,3,4,0,0
00383,475,3918,3,3,2,2,2,2,2,2,2,2,2,4,4,4,4,2,1,4,2,1,2,1,4,2,1,2,2,4,3,2,0,0
00384,473,2927,4,3,4,4,3,4,4,5,4,5,4,1,4,1,3,2,3,4,4,3,3,3,1,4,3,2,3,3,3,3,0,0
00385,489,2608,3,2,3,3,3,3,3,5,3,5,2,3,4,1,3,3,4,3,3,4,4,4,4,4,5,3,3,3,4,5,0,0
00386,558,3926,4,3,4,4,4,4,3,3,3,2,3,4,4,2,3,2,2,3,2,1,2,2,3,1,2,2,2,4,2,2,0,0
00387,010,2884,4,3,5,5,4,3,5,5,3,5,2,1,2,1,3,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,0,0
00388,494,2545,3,2,4,4,5,3,4,2,2,5,3,1,4,1,4,4,4,1,3,5,4,4,1,4,5,4,4,1,4,5,0,0
00389,330,2395,3,4,3,3,2,4,3,4,3,3,2,3,4,2,3,1,1,4,1,2,3,3,3,4,4,3,3,4,4,4,0,0
00390,479,3068,2,3,1,1,2,2,1,2,2,1,2,4,4,4,3,2,1,1,1,2,1,2,4,2,1,2,1,4,2,1,0,0
00391,591,3601,4,3,4,3,3,3,6,4,3,4,4,2,4,3,3,2,3,3,3,2,2,2,3,2,2,3,3,3,4,4,0,0
00392,468,2626,3,3,2,3,2,2,2,3,2,2,3,99,99,99,99,2,2,3,3,2,2,2,4,3,2,2,2,4,2,2,0,4
00393,229,2573,3,1,3,3,2,3,1,2,3,1,3,4,4,4,4,2,2,4,4,3,2,3,3,3,2,2,2,4,4,2,0,0
00394,551,2818,4,4,4,4,3,3,3,4,3,5,3,2,4,2,3,2,4,3,4,4,2,3,3,4,4,2,3,2,3,2,0,0
00395,583,2012,2,2,2,2,2,3,2,3,3,2,2,3,4,3,4,2,2,4,4,4,2,2,4,1,2,2,3,4,2,2,0,0
00396,052,3682,4,2,4,3,2,3,3,3,4,4,3,2,4,1,2,4,4,3,4,4,3,3,3,4,5,5,5,3,4,4,0,0
00397,429,2816,3,2,3,2,3,3,3,3,3,4,2,3,3,3,4,2,3,4,4,3,3,3,3,4,3,99,99,99,99,99,0,5
00398,395,2597,4,4,4,4,4,4,4,3,3,4,3,2,4,2,4,3,3,3,4,4,3,3,3,3,5,4,4,3,4,5,0,0
00401,501,3233,4,3,4,5,4,5,4,5,4,5,4,1,3,1,1,99,99,99,99,99,4,4,1,4,5,4,4,1,4,4,0,5
00402,610,3740,3,6,3,3,3,3,3,3,4,4,3,4,4,2,4,3,2,4,4,4,3,3,4,3,4,2,2,3,3,3,0,0
00403,343,2069,2,2,2,2,2,2,2,3,2,2,2,4,4,3,3,2,2,4,3,1,2,2,4,4,2,2,2,4,3,2,0,0
00404,451,2675,5,6,4,5,5,4,4,5,4,5,1,4,1,3,99,4,4,99,2,97,4,3,2,4,5,3,3,1,4,4,1,2
00405,108,2071,2,1,1,1,1,2,1,2,1,4,1,4,3,3,4,1,2,4,2,2,1,2,4,1,2,3,3,3,4,4,0,0
00407,312,3456,3,2,3,3,2,3,2,3,2,4,2,2,3,2,3,2,3,4,4,4,4,3,3,4,4,4,4,2,4,4,0,0
00408,531,2571,4,2,2,3,4,4,4,3,3,4,2,1,4,1,3,2,4,2,2,2,4,4,1,3,5,3,4,1,3,4,0,0
00409,318,2938,3,2,3,1,3,2,1,3,1,1,1,4,4,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,15
00411,473,2927,2,3,3,2,2,3,2,2,2,2,3,2,4,3,2,1,2,4,3,2,2,2,4,2,2,2,2,4,3,2,0,0
00412,429,2134,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,2,4,4,3,2,2,4,3,2,99,99,99,99,99,0,20
00413,336,3551,3,3,3,3,3,3,3,2,2,5,5,2,4,2,3,3,4,1,4,4,2,3,4,4,4,3,4,3,4,4,0,0
00414,418,3420,5,5,5,5,5,5,5,5,5,5,4,1,4,2,4,4,2,4,4,5,4,5,1,4,5,4,4,1,4,5,0,0
00415,591,3601,3,3,3,3,3,2,6,3,2,4,1,1,4,2,3,3,2,3,3,4,3,4,2,3,3,2,3,3,2,3,0,0
00416,633,2236,4,3,4,3,2,4,3,3,2,2,2,3,4,3,4,2,2,4,3,2,2,2,3,3,2,2,2,4,3,2,0,0
00417,474,3173,2,3,3,3,3,3,2,3,3,3,3,3,4,1,3,3,5,2,3,5,3,4,2,3,4,3,2,3,4,2,0,0
